ApprovalFY,Term,NoEmp,NewBiz,RevLineCr,LowDoc,DisbursementGross,MIS_Status,TotalLoansInCounty,PIF_RateByCounty,MedIncome,Population,PopChange,LaborForceInCty,EmployedInCty,UnempInCty,UnempRateInCty,DeathsPer100k,PayDelay,Industry
2006,84,6,1.0,0.0,0,65000.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,965.0,Accommodation
2006,84,6,0.0,0.0,0,15000.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,45.0,Construction
2006,84,1,1.0,1.0,0,50000.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,1000.0,Construction
1998,240,8,0.0,0.0,0,133200.0,P I F,1078,0.8218923933209648,26818,240765.0,0.2587946386977413,144665,139454,5211,3.6,595.6,518.0,Unknown
2006,37,1,0.0,0.0,0,50700.0,CHGOFF,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,13.0,Manufacturing
1998,120,40,1.0,0.0,0,247800.0,P I F,1078,0.8218923933209648,26818,240765.0,0.2587946386977413,144665,139454,5211,3.6,595.6,76.0,Unknown
2006,72,6,0.0,1.0,0,89300.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,22.0,Construction
2006,83,1,0.0,0.0,0,49900.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,13.0,Transportation
2006,84,6,1.0,1.0,0,98631.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,97.0,Administrative
2006,60,4,0.0,0.0,0,44100.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,29.0,Professional
2006,69,3,0.0,0.0,0,25000.0,CHGOFF,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,29.0,Professional
2006,240,1,0.0,0.0,0,994000.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,686.0,Manufacturing
2006,40,2,0.0,1.0,0,97220.0,CHGOFF,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,15.0,Construction
2006,84,1,1.0,1.0,0,51725.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,11.0,Real
2006,37,1,0.0,1.0,0,84500.0,CHGOFF,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,10.0,Real
2006,55,2,0.0,1.0,0,53268.0,CHGOFF,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,1.0,Other
2006,66,5,1.0,1.0,0,40787.0,CHGOFF,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,25.0,Manufacturing
1998,300,5,0.0,0.0,0,720000.0,P I F,1078,0.8218923933209648,26818,240765.0,0.2587946386977413,144665,139454,5211,3.6,595.6,36.0,Unknown
2006,84,2,0.0,0.0,0,25000.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,9.0,Real
2006,54,5,0.0,1.0,0,85784.0,CHGOFF,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,34.0,Administrative
1998,300,4,0.0,0.0,0,420000.0,P I F,1078,0.8218923933209648,26818,240765.0,0.2587946386977413,144665,139454,5211,3.6,595.6,71.0,Unknown
2006,84,2,0.0,1.0,0,116239.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,23.0,Real
2006,84,17,0.0,0.0,0,370000.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,22.0,Retail
2006,84,15,0.0,1.0,0,457601.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,7.0,Other
2007,67,2,1.0,1.0,0,45040.0,CHGOFF,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,21.0,Health
1998,84,3,0.0,0.0,0,62200.0,P I F,1078,0.8218923933209648,26818,240765.0,0.2587946386977413,144665,139454,5211,3.6,595.6,105.0,Unknown
1998,84,15,0.0,0.0,0,133000.0,P I F,1078,0.8218923933209648,26818,240765.0,0.2587946386977413,144665,139454,5211,3.6,595.6,28.0,Unknown
2007,56,1,1.0,0.0,0,5000.0,CHGOFF,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,28.0,Professional
2007,84,1,0.0,1.0,0,43480.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,23.0,Construction
2006,96,14,0.0,0.0,0,500000.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,54.0,Retail
2007,41,2,0.0,1.0,0,74340.0,CHGOFF,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,32.0,Other
2007,140,2,0.0,0.0,0,270000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,55.0,Retail
2007,52,1,1.0,0.0,0,20000.0,CHGOFF,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,24.0,Professional
2007,33,35,0.0,0.0,0,75000.0,CHGOFF,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,16.0,Accommodation
2007,84,1,1.0,1.0,0,83882.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,40.0,Retail
2007,72,6,0.0,1.0,0,25372.0,CHGOFF,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,29.0,Other
2007,84,2,1.0,1.0,0,57307.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,29.0,Professional
2007,72,2,0.0,1.0,0,27103.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,27.0,Other
2007,90,1,0.0,0.0,0,25000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,44.0,Retail
2007,120,4,0.0,0.0,0,350000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,42.0,Retail
2007,64,1,0.0,0.0,0,25000.0,CHGOFF,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,57.0,Real
2007,123,1,1.0,0.0,0,310000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,47.0,Retail
2007,84,16,0.0,1.0,0,100000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,1000.0,Professional
2007,84,2,1.0,1.0,0,31102.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,13.0,Professional
2007,84,2,1.0,1.0,0,90618.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,7.0,Administrative
2007,54,1,0.0,1.0,0,59679.0,CHGOFF,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,7.0,Construction
2006,120,1,1.0,0.0,0,273000.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,50.0,Accommodation
2006,62,2,0.0,1.0,0,83556.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,678.0,Professional
2007,56,4,0.0,1.0,0,225444.0,CHGOFF,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,38.0,Construction
2007,84,1,1.0,1.0,0,25000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,32.0,Retail
2007,84,1,1.0,1.0,0,84500.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,27.0,Agriculture
2006,84,8,0.0,1.0,0,55864.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,54.0,Health
2006,84,1,1.0,0.0,0,82500.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,22.0,Administrative
2007,84,2,1.0,1.0,0,173897.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,30.0,Real
2007,84,1,0.0,1.0,0,343000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,181.0,Construction
2006,60,2,0.0,0.0,0,27500.0,P I F,1078,0.8218923933209648,35926,280713.0,0.2587946386977413,169350,162695,6655,3.9,595.6,63.0,Retail
2007,60,1,1.0,1.0,0,52917.0,CHGOFF,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,29.0,Retail
2007,240,3,0.0,0.0,0,138000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,112.0,Retail
2007,240,2,0.0,0.0,0,93000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,77.0,Other
2007,15,8,0.0,1.0,0,212130.0,CHGOFF,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,12.0,Administrative
2007,84,2,0.0,0.0,0,100000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,34.0,Construction
2007,60,3,0.0,0.0,0,40000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,720.0,Retail
2007,240,1,1.0,0.0,0,341000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,1000.0,Accommodation
2007,240,1,1.0,0.0,0,714000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,1000.0,Real
2007,84,4,1.0,1.0,0,25000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,82.0,Professional
2007,53,5,0.0,0.0,0,50000.0,CHGOFF,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,39.0,Professional
2007,84,4,0.0,1.0,0,119982.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,9.0,Accommodation
2007,240,35,0.0,0.0,0,475000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,647.0,Construction
2007,120,3,1.0,0.0,0,450000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,38.0,Health
2008,84,4,0.0,1.0,0,69199.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,425.0,Professional
2008,20,3,1.0,1.0,0,152037.0,CHGOFF,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,16.0,Wholesale
2008,63,1,0.0,1.0,0,49724.0,CHGOFF,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,105.0,Professional
2008,84,1,1.0,1.0,0,47103.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,151.0,Other
2008,54,10,1.0,0.0,0,101300.0,CHGOFF,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,9.0,Other
2008,84,10,0.0,1.0,0,93672.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,312.0,Retail
2007,240,8,0.0,0.0,0,773000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,146.0,Accommodation
2007,240,10,0.0,0.0,0,807000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,146.0,Accommodation
1999,240,30,0.0,0.0,0,243000.0,P I F,1078,0.8218923933209648,27995,246884.0,0.2587946386977413,145724,140987,4737,3.3,595.6,132.0,Accommodation
2008,84,1,1.0,0.0,0,69400.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,5.0,Educational
2008,85,2,1.0,0.0,0,215700.0,CHGOFF,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,36.0,Manufacturing
2008,22,3,1.0,1.0,0,28510.0,CHGOFF,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,20.0,Manufacturing
2007,87,26,0.0,0.0,0,1291600.0,CHGOFF,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,93.0,Other
2008,51,3,1.0,1.0,0,50884.0,CHGOFF,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,25.0,Retail
1999,36,7,0.0,0.0,1,150000.0,P I F,1078,0.8218923933209648,27995,246884.0,0.2587946386977413,145724,140987,4737,3.3,595.6,111.0,Unknown
2007,240,1,1.0,0.0,0,501000.0,P I F,1078,0.8218923933209648,37849,286112.0,0.2587946386977413,172024,166224,5800,3.4,595.6,422.0,Retail
2008,66,3,0.0,1.0,0,104125.0,CHGOFF,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,16.0,Health
1999,300,6,0.0,0.0,0,185000.0,P I F,1078,0.8218923933209648,27995,246884.0,0.2587946386977413,145724,140987,4737,3.3,595.6,213.0,Construction
2008,84,2,1.0,0.0,0,50700.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,12.0,Other
2008,48,1,0.0,1.0,0,393275.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,33.0,Real
2008,59,2,1.0,1.0,0,37650.0,CHGOFF,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,23.0,Construction
1999,87,4,0.0,0.0,0,205000.0,P I F,1078,0.8218923933209648,27995,246884.0,0.2587946386977413,145724,140987,4737,3.3,595.6,31.0,Health
2008,84,10,0.0,1.0,0,48211.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,14.0,Accommodation
2008,84,1,1.0,1.0,0,39449.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,251.0,Construction
2008,50,8,0.0,0.0,0,99682.0,CHGOFF,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,30.0,Professional
2008,60,4,1.0,0.0,0,90000.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,1000.0,Retail
2008,24,4,1.0,1.0,0,25000.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,982.0,Retail
1999,240,24,0.0,0.0,0,350000.0,P I F,1078,0.8218923933209648,27995,246884.0,0.2587946386977413,145724,140987,4737,3.3,595.6,440.0,Unknown
2008,84,1,0.0,0.0,0,56900.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,209.0,Other
2008,60,2,0.0,0.0,0,100000.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,1000.0,Other
2008,84,5,1.0,0.0,0,250000.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,797.0,Arts
2008,65,1,0.0,0.0,0,1000000.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,330.0,Manufacturing
2008,84,1,0.0,1.0,0,97000.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,24.0,Real
2008,84,2,0.0,1.0,0,82052.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,47.0,Construction
2008,4,2,1.0,0.0,0,135300.0,CHGOFF,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,365.0,Information
2008,84,1,1.0,1.0,0,62144.0,P I F,1078,0.8218923933209648,38020,291650.0,0.2587946386977413,175517,168090,7427,4.2,595.6,2.0,Retail
2009,84,10,1.0,1.0,0,34287.0,P I F,1078,0.8218923933209648,36765,296696.0,0.2587946386977413,176900,165822,11078,6.3,595.6,71.0,Administrative
2009,300,3,1.0,0.0,0,302000.0,P I F,1078,0.8218923933209648,36765,296696.0,0.2587946386977413,176900,165822,11078,6.3,595.6,23.0,Health
2009,84,8,0.0,1.0,0,375167.0,P I F,1078,0.8218923933209648,36765,296696.0,0.2587946386977413,176900,165822,11078,6.3,595.6,41.0,Construction
2009,108,6,0.0,0.0,0,339000.0,P I F,1078,0.8218923933209648,36765,296696.0,0.2587946386977413,176900,165822,11078,6.3,595.6,63.0,Health
2009,84,1,0.0,1.0,0,25042.0,P I F,1078,0.8218923933209648,36765,296696.0,0.2587946386977413,176900,165822,11078,6.3,595.6,27.0,Manufacturing
2000,300,2,0.0,0.0,0,730000.0,P I F,1078,0.8218923933209648,30799,253072.0,0.2587946386977413,146317,142656,3661,2.5,595.6,37.0,Accommodation
2009,120,1,1.0,0.0,0,12500.0,P I F,1078,0.8218923933209648,36765,296696.0,0.2587946386977413,176900,165822,11078,6.3,595.6,3.0,Educational
2000,120,17,0.0,0.0,0,235000.0,P I F,1078,0.8218923933209648,30799,253072.0,0.2587946386977413,146317,142656,3661,2.5,595.6,23.0,Unknown
2009,78,6,0.0,0.0,0,34600.0,P I F,1078,0.8218923933209648,36765,296696.0,0.2587946386977413,176900,165822,11078,6.3,595.6,16.0,Retail
2009,120,1,1.0,0.0,0,114000.0,P I F,1078,0.8218923933209648,36765,296696.0,0.2587946386977413,176900,165822,11078,6.3,595.6,173.0,Other
2010,24,4,0.0,1.0,,65000.0,P I F,1078,0.8218923933209648,36955,300524.0,0.2587946386977413,170001,157025,12976,7.6,595.6,6.0,Other
2000,240,12,1.0,0.0,0,750000.0,P I F,1078,0.8218923933209648,30799,253072.0,0.2587946386977413,146317,142656,3661,2.5,595.6,190.0,Unknown
2010,240,12,0.0,0.0,0,433000.0,P I F,1078,0.8218923933209648,36955,300524.0,0.2587946386977413,170001,157025,12976,7.6,595.6,337.0,Accommodation
2000,62,2,1.0,0.0,1,45000.0,P I F,1078,0.8218923933209648,30799,253072.0,0.2587946386977413,146317,142656,3661,2.5,595.6,148.0,Other
2010,84,7,0.0,0.0,0,55200.0,P I F,1078,0.8218923933209648,36955,300524.0,0.2587946386977413,170001,157025,12976,7.6,595.6,1.0,Retail
2010,84,12,0.0,0.0,0,100000.0,P I F,1078,0.8218923933209648,36955,300524.0,0.2587946386977413,170001,157025,12976,7.6,595.6,52.0,Manufacturing
2000,120,14,0.0,0.0,0,1897800.0,P I F,1078,0.8218923933209648,30799,253072.0,0.2587946386977413,146317,142656,3661,2.5,595.6,26.0,Unknown
2010,240,1,0.0,0.0,0,174000.0,P I F,1078,0.8218923933209648,36955,300524.0,0.2587946386977413,170001,157025,12976,7.6,595.6,553.0,Accommodation
2000,300,10,0.0,0.0,0,218000.0,P I F,1078,0.8218923933209648,30799,253072.0,0.2587946386977413,146317,142656,3661,2.5,595.6,64.0,Construction
2010,84,2,1.0,1.0,0,58469.0,P I F,1078,0.8218923933209648,36955,300524.0,0.2587946386977413,170001,157025,12976,7.6,595.6,3.0,Accommodation
2010,36,4,0.0,0.0,0,35000.0,CHGOFF,1078,0.8218923933209648,36955,300524.0,0.2587946386977413,170001,157025,12976,7.6,595.6,25.0,Administrative
2010,84,1,1.0,1.0,,25000.0,P I F,1078,0.8218923933209648,36955,300524.0,0.2587946386977413,170001,157025,12976,7.6,595.6,1.0,Retail
2000,120,4,0.0,0.0,0,154000.0,P I F,1078,0.8218923933209648,30799,253072.0,0.2587946386977413,146317,142656,3661,2.5,595.6,48.0,Unknown
2000,84,4,0.0,1.0,0,50000.0,P I F,1078,0.8218923933209648,30799,253072.0,0.2587946386977413,146317,142656,3661,2.5,595.6,48.0,Unknown
2000,65,5,0.0,0.0,0,150000.0,CHGOFF,1078,0.8218923933209648,30799,253072.0,0.2587946386977413,146317,142656,3661,2.5,595.6,41.0,Retail
1990,300,2,0.0,0.0,0,660000.0,P I F,1078,0.8218923933209648,17688,187299.0,0.2587946386977413,103854,98713,5141,5.0,595.6,39.0,Accommodation
1990,60,2,1.0,0.0,0,42000.0,P I F,1078,0.8218923933209648,17688,187299.0,0.2587946386977413,103854,98713,5141,5.0,595.6,27.0,Unknown
2010,60,7,0.0,0.0,0,36500.0,P I F,1078,0.8218923933209648,36955,300524.0,0.2587946386977413,170001,157025,12976,7.6,595.6,114.0,Manufacturing
2001,96,3,0.0,0.0,0,75000.0,CHGOFF,1078,0.8218923933209648,31923,260541.0,0.2587946386977413,149756,144961,4795,3.2,595.6,59.0,Accommodation
2010,84,1,1.0,1.0,0,10000.0,P I F,1078,0.8218923933209648,36955,300524.0,0.2587946386977413,170001,157025,12976,7.6,595.6,56.0,Health
2010,84,0,0.0,1.0,0,80000.0,P I F,1078,0.8218923933209648,36955,300524.0,0.2587946386977413,170001,157025,12976,7.6,595.6,52.0,Transportation
2001,264,1,1.0,0.0,0,920000.0,P I F,1078,0.8218923933209648,31923,260541.0,0.2587946386977413,149756,144961,4795,3.2,595.6,98.0,Other
2010,84,2,1.0,0.0,0,50700.0,P I F,1078,0.8218923933209648,36955,300524.0,0.2587946386977413,170001,157025,12976,7.6,595.6,1.0,Professional
2010,84,2,1.0,1.0,0,42577.0,P I F,1078,0.8218923933209648,36955,300524.0,0.2587946386977413,170001,157025,12976,7.6,595.6,1.0,Agriculture
2010,37,5,0.0,1.0,0,169550.0,P I F,1078,0.8218923933209648,36955,300524.0,0.2587946386977413,170001,157025,12976,7.6,595.6,2.0,Professional
2001,300,2,0.0,0.0,0,168000.0,P I F,1078,0.8218923933209648,31923,260541.0,0.2587946386977413,149756,144961,4795,3.2,595.6,21.0,Other
2001,120,35,0.0,0.0,0,91000.0,P I F,1078,0.8218923933209648,31923,260541.0,0.2587946386977413,149756,144961,4795,3.2,595.6,347.0,Accommodation
2010,120,2,1.0,0.0,0,150000.0,P I F,1078,0.8218923933209648,36955,300524.0,0.2587946386977413,170001,157025,12976,7.6,595.6,1.0,Health
2001,84,4,0.0,1.0,0,10000.0,P I F,1078,0.8218923933209648,31923,260541.0,0.2587946386977413,149756,144961,4795,3.2,595.6,37.0,Administrative
2011,84,17,0.0,1.0,0,200000.0,P I F,1078,0.8218923933209648,38970,305314.0,0.2587946386977413,170942,158704,12238,7.2,595.6,,Construction
1991,300,28,0.0,0.0,0,420000.0,P I F,1078,0.8218923933209648,18268,193154.0,0.2587946386977413,106820,101691,5129,4.8,595.6,102.0,Unknown
1991,60,9,0.0,0.0,0,25000.0,P I F,1078,0.8218923933209648,18268,193154.0,0.2587946386977413,106820,101691,5129,4.8,595.6,81.0,Accommodation
1991,300,7,0.0,0.0,0,64000.0,P I F,1078,0.8218923933209648,18268,193154.0,0.2587946386977413,106820,101691,5129,4.8,595.6,77.0,Professional
2001,43,7,1.0,0.0,1,150000.0,CHGOFF,1078,0.8218923933209648,31923,260541.0,0.2587946386977413,149756,144961,4795,3.2,595.6,265.0,Manufacturing
1991,180,3,0.0,0.0,0,250000.0,P I F,1078,0.8218923933209648,18268,193154.0,0.2587946386977413,106820,101691,5129,4.8,595.6,125.0,Unknown
2011,84,2,1.0,1.0,0,25107.0,P I F,1078,0.8218923933209648,38970,305314.0,0.2587946386977413,170942,158704,12238,7.2,595.6,1.0,Construction
2001,84,11,0.0,0.0,0,101300.0,P I F,1078,0.8218923933209648,31923,260541.0,0.2587946386977413,149756,144961,4795,3.2,595.6,60.0,Professional
2011,84,14,0.0,1.0,0,120871.0,P I F,1078,0.8218923933209648,38970,305314.0,0.2587946386977413,170942,158704,12238,7.2,595.6,1.0,Manufacturing
2001,300,36,0.0,0.0,0,725000.0,P I F,1078,0.8218923933209648,31923,260541.0,0.2587946386977413,149756,144961,4795,3.2,595.6,34.0,Wholesale
1992,300,6,0.0,0.0,0,266000.0,P I F,1078,0.8218923933209648,19280,200212.0,0.2587946386977413,109692,104070,5622,5.1,595.6,162.0,Unknown
2001,120,2,0.0,0.0,1,69800.0,P I F,1078,0.8218923933209648,31923,260541.0,0.2587946386977413,149756,144961,4795,3.2,595.6,293.0,Retail
1992,228,2,1.0,0.0,0,127000.0,P I F,1078,0.8218923933209648,19280,200212.0,0.2587946386977413,109692,104070,5622,5.1,595.6,94.0,Professional
2011,69,2,1.0,0.0,0,50900.0,CHGOFF,1078,0.8218923933209648,38970,305314.0,0.2587946386977413,170942,158704,12238,7.2,595.6,1.0,Educational
1992,276,4,0.0,0.0,0,195500.0,P I F,1078,0.8218923933209648,19280,200212.0,0.2587946386977413,109692,104070,5622,5.1,595.6,113.0,Other
2001,240,7,0.0,0.0,0,213000.0,P I F,1078,0.8218923933209648,31923,260541.0,0.2587946386977413,149756,144961,4795,3.2,595.6,693.0,Manufacturing
2001,282,1,0.0,0.0,0,394600.0,CHGOFF,1078,0.8218923933209648,31923,260541.0,0.2587946386977413,149756,144961,4795,3.2,595.6,152.0,Accommodation
1992,264,10,0.0,0.0,0,315000.0,P I F,1078,0.8218923933209648,19280,200212.0,0.2587946386977413,109692,104070,5622,5.1,595.6,65.0,Unknown
2002,25,1,0.0,1.0,0,35000.0,CHGOFF,1078,0.8218923933209648,32006,265372.0,0.2587946386977413,154430,147361,7069,4.6,595.6,28.0,Agriculture
2002,228,52,0.0,0.0,0,390000.0,P I F,1078,0.8218923933209648,32006,265372.0,0.2587946386977413,154430,147361,7069,4.6,595.6,32.0,Wholesale
2002,240,40,0.0,0.0,0,782000.0,P I F,1078,0.8218923933209648,32006,265372.0,0.2587946386977413,154430,147361,7069,4.6,595.6,146.0,Manufacturing
1993,240,25,1.0,0.0,0,163000.0,P I F,1078,0.8218923933209648,20312,208143.0,0.2587946386977413,116475,111237,5238,4.5,595.6,246.0,Other
2002,300,3,0.0,0.0,0,322500.0,P I F,1078,0.8218923933209648,32006,265372.0,0.2587946386977413,154430,147361,7069,4.6,595.6,119.0,Retail
2002,240,9,0.0,0.0,0,166500.0,P I F,1078,0.8218923933209648,32006,265372.0,0.2587946386977413,154430,147361,7069,4.6,595.6,40.0,Professional
2012,84,7,1.0,1.0,0,10000.0,P I F,1078,0.8218923933209648,40684,310970.0,0.2587946386977413,172883,161287,11596,6.7,595.6,421.0,Retail
2002,84,4,0.0,0.0,1,41400.0,P I F,1078,0.8218923933209648,32006,265372.0,0.2587946386977413,154430,147361,7069,4.6,595.6,43.0,Accommodation
